経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/fd/b6/40/00_pc_ja.html,52481:（留）日本語Ⅶ（文章表現a）(O5) § 52482:（留）日本語Ⅰ　文法・文章表現(O5),春セメスター,水3,OIC,大治 道子,"日本語 
",1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/30/c0/3e/00_pc_ja.html,52281:中国の国家と社会(GV),春セメスター,水4,OIC,杉本 史子,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/ae/c0/3e/00_pc_ja.html,52334:スポーツの歴史と発展(GV),春セメスター,水4,OIC,西原 茂樹,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/f1/b6/40/00_pc_ja.html,52473:（留）日本語Ⅶ（文章表現a）(O1) § 52474:（留）日本語Ⅰ　文法・文章表現(O1),春セメスター,水4,OIC,大治 道子,"日本語 

",1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/f4/b6/40/00_pc_ja.html,52475:（留）日本語Ⅶ（文章表現a）(O2) § 52476:（留）日本語Ⅰ　文法・文章表現(O2),春セメスター,水4,OIC,松島 弘枝,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a9/3d/41/00_pc_ja.html,53102:Cross-cultural Encounters 2 (GV) § 53103:Basic Communication Skills(GV),春セメスター,水4,OIC,村山 かなえ,英語および日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/cc/ba/3e/00_pc_ja.html,10605:シチズンシップ・スタディーズⅡ(GV),春セメスター,水5,OIC,山口 洋典,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/99/c0/3e/00_pc_ja.html,52325:学びとキャリア(GV),春セメスター,水5,OIC,長田 尚子,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/81/c0/3e/00_pc_ja.html,52314:Understanding Visual Culture(GV),春セメスター,木1,OIC,竹村 朋子,英語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/d5/c0/3e/00_pc_ja.html,52355:スポーツ方法実習Ⅰ(C)(21) § 52356:体育実技（教職）（スポーツ方法実習Ⅰ　Ｃ）(21),春セメスター,木1,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/06/b7/40/00_pc_ja.html,52487:（留）日本語Ⅶ（読解a）(O3) § 52488:（留）日本語Ⅲ　読解・語彙(O3),春セメスター,木1,OIC,大治 道子,"日本語 

",1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/09/b7/40/00_pc_ja.html,52489:（留）日本語Ⅶ（読解a）(O4) § 52490:（留）日本語Ⅲ　読解・語彙(O4),春セメスター,木1,OIC,楠田 瑛子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/0c/b7/40/00_pc_ja.html,52491:（留）日本語Ⅶ（読解a）(O5) § 52492:（留）日本語Ⅲ　読解・語彙(O5),春セメスター,木1,OIC,林 和子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/4b/c0/3e/00_pc_ja.html,52291:宇宙科学(GV),春セメスター,木2,OIC,北井 礼三郎,日本語,2
